player_id,active_years,extra_stints,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bfp,gf,r,tbf,war,era,baopp,tbf_per_g,starter_ratio,w_per_g,l_per_g,p_win,gf_per_g,cg_per_g,sho_per_g,sv_per_g,ipouts_per_g,bb_per_bfp,hbp_per_bfp,hr_per_tbf,so_per_tbf,wp_per_bfp,so_per_bb
botteke01,5,2,175,14,21,30,1,0,5,1092.0,379,170,43,146,199,15.0,10.0,14.0,1585.0,37.0,193,1425.0,7.0,4.20329670,0.26596491,8.14285714,0.17142857,0.08000000,0.12000000,0.40000000,0.21142857,0.00571429,0.00000000,0.02857143,6.24000000,0.09211356,0.00883281,0.03017544,0.13964912,0.00630915,1.36301370
cappsma01,6,1,345,24,22,0,0,0,109,1034.0,345,129,38,67,267,22.0,6.0,12.0,1427.0,217.0,144,1320.0,6.3,3.36847195,0.26136364,3.82608696,0.00000000,0.06956522,0.06376812,0.52173913,0.62898551,0.00000000,0.00000000,0.31594203,2.99710145,0.04695165,0.00840925,0.02878788,0.20227273,0.00420463,3.98507463
walkepe01,3,0,17,1,0,0,0,0,0,69.0,34,18,4,12,8,0.0,0.0,0.0,111.0,11.0,18,99.0,3.8,7.04347826,0.34343434,5.82352941,0.00000000,0.05882353,0.00000000,1.00000000,0.64705882,0.00000000,0.00000000,0.00000000,4.05882353,0.10810811,0.00000000,0.04040404,0.08080808,0.00000000,0.66666667
fordbe01,2,0,12,0,1,2,0,0,0,63.0,27,22,3,10,10,0.0,1.0,5.0,101.0,2.0,23,86.0,-1.0,9.42857143,0.31395349,7.16666667,0.16666667,0.00000000,0.08333333,0.00000000,0.16666667,0.00000000,0.00000000,0.00000000,5.25000000,0.09900990,0.04950495,0.03488372,0.11627907,0.00990099,1.00000000
thomabr01,3,0,11,0,3,5,0,0,0,71.0,33,26,7,18,8,1.0,3.0,1.0,120.0,1.0,26,99.0,-1.1,9.88732394,0.33333333,9.00000000,0.45454545,0.00000000,0.27272727,0.00000000,0.09090909,0.00000000,0.00000000,0.00000000,6.45454545,0.15000000,0.00833333,0.07070707,0.08080808,0.02500000,0.44444444
agostju01,6,1,171,9,10,1,0,0,16,570.0,201,93,9,86,110,9.0,4.0,10.0,829.0,58.0,104,733.0,1.2,4.40526316,0.27421555,4.28654971,0.00584795,0.05263158,0.05847953,0.47368421,0.33918129,0.00000000,0.00000000,0.09356725,3.33333333,0.10373945,0.01206273,0.01227831,0.15006821,0.00482509,1.27906977
badenbu01,6,0,280,18,20,10,0,0,3,1126.0,378,166,30,114,274,23.0,11.0,11.0,1594.0,77.0,184,1436.0,4.4,3.98046181,0.26323120,5.12857143,0.03571429,0.06428571,0.07142857,0.47368421,0.27500000,0.00000000,0.00000000,0.01071429,4.02142857,0.07151819,0.00690088,0.02089136,0.19080780,0.00690088,2.40350877
bushda01,6,0,161,48,55,153,6,3,0,2789.0,949,484,132,221,637,13.0,18.0,73.0,3937.0,3.0,517,3589.0,3.9,4.68555038,0.26441906,22.29192547,0.95031056,0.29813665,0.34161491,0.46601942,0.01863354,0.03726708,0.01863354,0.00000000,17.32298137,0.05613411,0.01854204,0.03677905,0.17748677,0.00457201,2.88235294
creekdo01,5,0,120,2,7,3,0,0,1,405.0,114,83,23,96,141,6.0,6.0,4.0,605.0,26.0,93,500.0,-1.2,5.53333333,0.22800000,4.16666667,0.02500000,0.01666667,0.05833333,0.22222222,0.21666667,0.00000000,0.00000000,0.00833333,3.37500000,0.15867769,0.00661157,0.04600000,0.28200000,0.00991736,1.46875000
huffda01,6,2,115,25,28,54,1,0,0,1146.0,439,213,53,129,227,6.0,9.0,7.0,1693.0,21.0,240,1539.0,-1.8,5.01832461,0.28525016,13.38260870,0.46956522,0.21739130,0.24347826,0.47169811,0.18260870,0.00869565,0.00000000,0.00000000,9.96521739,0.07619610,0.00413467,0.03443795,0.14749838,0.00531601,1.75968992
suzukma01,5,3,110,16,29,66,1,1,0,1334.0,477,275,65,248,312,14.0,38.0,18.0,2026.0,10.0,305,1748.0,0.1,5.56596702,0.27288330,15.89090909,0.60000000,0.14545455,0.26363636,0.35555556,0.09090909,0.00909091,0.00909091,0.00000000,12.12727273,0.12240869,0.00888450,0.03718535,0.17848970,0.01875617,1.25806452
edensto01,4,0,97,12,10,14,0,0,5,619.0,203,89,13,83,120,7.0,9.0,6.0,889.0,23.0,99,800.0,2.2,3.88206785,0.25375000,8.24742268,0.14432990,0.12371134,0.10309278,0.54545455,0.23711340,0.00000000,0.00000000,0.05154639,6.38144330,0.09336333,0.00674916,0.01625000,0.15000000,0.01012373,1.44578313
caprabu01,6,0,97,25,26,45,16,5,5,1215.0,337,151,32,178,262,20.0,11.0,6.0,1705.0,21.0,168,1521.0,7.1,3.35555556,0.22156476,15.68041237,0.46391753,0.25773196,0.26804124,0.49019608,0.21649485,0.16494845,0.05154639,0.05154639,12.52577320,0.10439883,0.00351906,0.02103879,0.17225510,0.00645161,1.47191011
willibr01,6,0,164,23,36,59,2,1,5,1385.0,515,280,52,248,310,15.0,29.0,23.0,2119.0,38.0,322,1848.0,-4.4,5.45848375,0.27867965,11.26829268,0.35975610,0.14024390,0.21951220,0.38983051,0.23170732,0.01219512,0.00609756,0.03048780,8.44512195,0.11703634,0.01085418,0.02813853,0.16774892,0.01368570,1.25000000
thayeda01,6,0,226,9,15,0,0,0,9,642.0,202,80,25,51,188,9.0,6.0,5.0,884.0,69.0,87,812.0,1.8,3.36448598,0.24876847,3.59292035,0.00000000,0.03982301,0.06637168,0.37500000,0.30530973,0.00000000,0.00000000,0.03982301,2.84070796,0.05769231,0.00565611,0.03078818,0.23152709,0.00678733,3.68627451
masonmi01,6,1,135,29,38,90,7,2,0,1797.0,617,297,64,240,356,14.0,17.0,11.0,2598.0,14.0,327,2347.0,5.0,4.46243740,0.26288879,17.38518519,0.66666667,0.21481481,0.28148148,0.43283582,0.10370370,0.05185185,0.01481481,0.00000000,13.31111111,0.09237875,0.00423403,0.02726885,0.15168300,0.00654349,1.48333333
blantjo01,6,1,166,63,54,162,6,2,0,3080.0,1074,480,109,292,643,18.0,19.0,26.0,4363.0,1.0,507,3990.0,12.4,4.20779221,0.26917293,24.03614458,0.97590361,0.37951807,0.32530120,0.53846154,0.00602410,0.03614458,0.01204819,0.00000000,18.55421687,0.06692643,0.00595920,0.02731830,0.16115288,0.00435480,2.20205479
reynosh01,6,0,141,44,39,115,10,4,0,2309.0,793,318,66,161,661,19.0,21.0,19.0,3234.0,5.0,354,3054.0,18.3,3.71849285,0.25965946,21.65957447,0.81560284,0.31205674,0.27659574,0.53012048,0.03546099,0.07092199,0.02836879,0.00000000,16.37588652,0.04978355,0.00587508,0.02161100,0.21643746,0.00649351,4.10559006
liebejo01,6,0,182,48,58,135,7,1,2,2658.0,976,423,112,204,694,23.0,10.0,13.0,3792.0,10.0,490,3575.0,25.7,4.29683973,0.27300699,19.64285714,0.74175824,0.26373626,0.31868132,0.45283019,0.05494505,0.03846154,0.00549451,0.01098901,14.60439560,0.05379747,0.00342827,0.03132867,0.19412587,0.00263713,3.40196078
averyst01,6,0,179,65,52,178,13,6,0,3274.0,1034,455,93,331,729,18.0,27.0,15.0,4546.0,1.0,507,4200.0,12.7,3.75229078,0.24619048,23.46368715,0.99441341,0.36312849,0.29050279,0.55555556,0.00558659,0.07262570,0.03351955,0.00000000,18.29050279,0.07281126,0.00329960,0.02214286,0.17357143,0.00593929,2.20241692
parrijo01,5,0,108,10,10,10,0,0,1,532.0,166,85,18,132,159,10.0,16.0,8.0,819.0,28.0,101,662.0,1.8,4.31390977,0.25075529,6.12962963,0.09259259,0.09259259,0.09259259,0.50000000,0.25925926,0.00000000,0.00000000,0.00925926,4.92592593,0.16117216,0.00976801,0.02719033,0.24018127,0.01953602,1.20454545
siskdo01,6,0,263,17,16,0,0,0,33,1237.0,396,142,11,210,163,25.0,11.0,18.0,1802.0,128.0,180,1574.0,3.1,3.09943411,0.25158831,5.98479087,0.00000000,0.06463878,0.06083650,0.51515152,0.48669202,0.00000000,0.00000000,0.12547529,4.70342205,0.11653718,0.00998890,0.00698856,0.10355781,0.00610433,0.77619048
clarkte01,3,0,20,6,8,18,2,1,0,327.0,142,65,8,37,48,6.0,7.0,0.0,483.0,2.0,69,446.0,-0.5,5.36697248,0.31838565,22.30000000,0.90000000,0.30000000,0.40000000,0.42857143,0.10000000,0.10000000,0.05000000,0.00000000,16.35000000,0.07660455,0.00000000,0.01793722,0.10762332,0.01449275,1.29729730
leiteal01,6,1,31,7,8,23,0,0,0,367.0,110,68,11,80,120,0.0,7.0,7.0,551.0,3.0,72,464.0,42.6,5.00272480,0.23706897,14.96774194,0.74193548,0.22580645,0.25806452,0.46666667,0.09677419,0.00000000,0.00000000,0.00000000,11.83870968,0.14519056,0.01270417,0.02370690,0.25862069,0.01270417,1.50000000
scurrro01,6,1,262,18,28,7,0,0,35,1170.0,314,136,24,234,362,24.0,34.0,13.0,1694.0,117.0,156,1447.0,5.6,3.13846154,0.21700069,5.52290076,0.02671756,0.06870229,0.10687023,0.39130435,0.44656489,0.00000000,0.00000000,0.13358779,4.46564885,0.13813459,0.00767414,0.01658604,0.25017277,0.02007084,1.54700855
evelada01,6,1,95,16,22,54,1,0,1,992.0,401,211,24,174,222,10.0,16.0,22.0,1535.0,7.0,219,1321.0,-1.5,5.74294355,0.30355791,13.90526316,0.56842105,0.16842105,0.23157895,0.42105263,0.07368421,0.01052632,0.00000000,0.01052632,10.44210526,0.11335505,0.01433225,0.01816805,0.16805450,0.01042345,1.27586207
chrisja01,6,1,299,15,20,0,0,0,10,854.0,260,132,21,146,287,30.0,18.0,10.0,1251.0,86.0,141,1090.0,3.8,4.17330211,0.23853211,3.64548495,0.00000000,0.05016722,0.06688963,0.42857143,0.28762542,0.00000000,0.00000000,0.03344482,2.85618729,0.11670663,0.00799361,0.01926606,0.26330275,0.01438849,1.96575342
montgje01,6,0,327,27,22,1,0,0,115,1323.0,370,126,28,153,394,18.0,21.0,14.0,1832.0,234.0,147,1665.0,20.5,2.57142857,0.22222222,5.09174312,0.00305810,0.08256881,0.06727829,0.55102041,0.71559633,0.00000000,0.00000000,0.35168196,4.04587156,0.08351528,0.00764192,0.01681682,0.23663664,0.01146288,2.57516340
stroppe01,6,2,246,11,12,0,0,0,6,673.0,175,85,11,113,236,7.0,26.0,16.0,961.0,66.0,90,818.0,7.4,3.41010401,0.21393643,3.32520325,0.00000000,0.04471545,0.04878049,0.47826087,0.26829268,0.00000000,0.00000000,0.02439024,2.73577236,0.11758585,0.01664932,0.01344743,0.28850856,0.02705515,2.08849558
alexado01,6,1,173,51,48,95,28,6,3,2466.0,778,314,56,253,286,26.0,29.0,17.0,3414.0,43.0,359,3144.0,35.0,3.43795620,0.24745547,18.17341040,0.54913295,0.29479769,0.27745665,0.51515152,0.24855491,0.16184971,0.03468208,0.01734104,14.25433526,0.07410662,0.00497950,0.01781170,0.09096692,0.00849443,1.13043478
astacpe01,6,1,181,53,48,139,13,9,0,2806.0,897,386,87,292,649,27.0,30.0,33.0,3926.0,9.0,417,3601.0,28.6,3.71418389,0.24909747,19.89502762,0.76795580,0.29281768,0.26519337,0.52475248,0.04972376,0.07182320,0.04972376,0.00000000,15.50276243,0.07437596,0.00840550,0.02415996,0.18022771,0.00764137,2.22260274
wellsbo01,6,1,225,30,15,21,1,1,3,1268.0,458,243,67,151,262,14.0,7.0,20.0,1866.0,52.0,259,1695.0,3.5,5.17429022,0.27020649,7.53333333,0.09333333,0.13333333,0.06666667,0.66666667,0.23111111,0.00444444,0.00444444,0.01333333,5.63555556,0.08092176,0.01071811,0.03952802,0.15457227,0.00375134,1.73509934
ballaje01,5,0,144,36,51,113,10,2,0,2086.0,812,358,84,204,217,16.0,10.0,15.0,3011.0,7.0,408,2792.0,-1.2,4.63374880,0.29083095,19.38888889,0.78472222,0.25000000,0.35416667,0.41379310,0.04861111,0.06944444,0.01388889,0.00000000,14.48611111,0.06775158,0.00498173,0.03008596,0.07772206,0.00332116,1.06372549
borlato02,5,1,165,9,7,0,0,0,8,674.0,220,100,16,120,178,13.0,31.0,15.0,1010.0,44.0,117,875.0,0.4,4.00593472,0.25142857,5.30303030,0.00000000,0.05454545,0.04242424,0.56250000,0.26666667,0.00000000,0.00000000,0.04848485,4.08484848,0.11881188,0.01485149,0.01828571,0.20342857,0.03069307,1.48333333
lloydgr01,6,1,292,11,19,0,0,0,8,858.0,283,115,26,84,151,24.0,18.0,10.0,1213.0,87.0,132,1119.0,5.4,3.61888112,0.25290438,3.83219178,0.00000000,0.03767123,0.06506849,0.36666667,0.29794521,0.00000000,0.00000000,0.02739726,2.93835616,0.06924979,0.00824402,0.02323503,0.13494191,0.01483924,1.79761905
bautijo01,5,0,133,20,23,42,4,0,2,1180.0,401,185,54,99,187,9.0,11.0,14.0,1651.0,35.0,195,1538.0,0.1,4.23305085,0.26072822,11.56390977,0.31578947,0.15037594,0.17293233,0.46511628,0.26315789,0.03007519,0.00000000,0.01503759,8.87218045,0.05996366,0.00847971,0.03511053,0.12158648,0.00666263,1.88888889
sauersc01,5,1,367,19,16,0,0,0,5,976.0,287,134,24,209,337,28.0,18.0,13.0,1432.0,77.0,148,1199.0,5.3,3.70696721,0.23936614,3.26702997,0.00000000,0.05177112,0.04359673,0.54285714,0.20980926,0.00000000,0.00000000,0.01362398,2.65940054,0.14594972,0.00907821,0.02001668,0.28106756,0.01256983,1.61244019
guidrro01,6,0,153,76,29,120,45,19,4,2916.0,814,295,65,301,818,4.0,28.0,3.0,3923.0,19.0,331,3619.0,47.9,2.73148148,0.22492401,23.65359477,0.78431373,0.49673203,0.18954248,0.72380952,0.12418301,0.29411765,0.12418301,0.02614379,19.05882353,0.07672699,0.00076472,0.01796076,0.22602929,0.00713739,2.71760797
whitewa02,6,0,161,19,36,64,0,0,3,1439.0,514,212,42,128,312,19.0,15.0,12.0,2039.0,34.0,230,1899.0,5.8,3.97776233,0.27066877,11.79503106,0.39751553,0.11801242,0.22360248,0.34545455,0.21118012,0.00000000,0.00000000,0.01863354,8.93788820,0.06277587,0.00588524,0.02211690,0.16429700,0.00735655,2.43750000
cookmi01,4,0,39,1,6,2,0,0,0,205.0,73,44,11,43,50,2.0,4.0,2.0,311.0,13.0,47,266.0,-0.3,5.79512195,0.27443609,6.82051282,0.05128205,0.02564103,0.15384615,0.14285714,0.33333333,0.00000000,0.00000000,0.00000000,5.25641026,0.13826367,0.00643087,0.04135338,0.18796992,0.01286174,1.16279070
cartela02,4,0,132,12,9,0,0,0,28,555.0,167,75,28,50,100,9.0,1.0,5.0,764.0,92.0,77,696.0,3.2,3.64864865,0.23994253,5.27272727,0.00000000,0.09090909,0.06818182,0.57142857,0.69696970,0.00000000,0.00000000,0.21212121,4.20454545,0.06544503,0.00654450,0.04022989,0.14367816,0.00130890,2.00000000
shueypa01,6,0,218,22,16,0,0,0,19,748.0,228,111,26,136,272,19.0,21.0,5.0,1100.0,92.0,121,959.0,6.7,4.00668449,0.23774765,4.39908257,0.00000000,0.10091743,0.07339450,0.57894737,0.42201835,0.00000000,0.00000000,0.08715596,3.43119266,0.12363636,0.00454545,0.02711157,0.28362878,0.01909091,2.00000000
wellski01,6,0,155,47,51,135,2,1,0,2405.0,817,374,90,347,596,31.0,39.0,37.0,3525.0,3.0,413,3083.0,7.2,4.19875260,0.26500162,19.89032258,0.87096774,0.30322581,0.32903226,0.47959184,0.01935484,0.01290323,0.00645161,0.00000000,15.51612903,0.09843972,0.01049645,0.02919235,0.19331820,0.01106383,1.71757925
gardnma01,6,0,131,36,43,117,3,3,0,2133.0,662,345,78,273,506,11.0,11.0,29.0,3007.0,6.0,365,2705.0,6.2,4.36708861,0.24473198,20.64885496,0.89312977,0.27480916,0.32824427,0.45569620,0.04580153,0.02290076,0.02290076,0.00000000,16.28244275,0.09078816,0.00964416,0.02883549,0.18706100,0.00365813,1.85347985
mainejo01,6,0,99,40,33,96,2,2,0,1638.0,472,256,71,240,453,8.0,21.0,16.0,2335.0,2.0,276,2035.0,4.4,4.21978022,0.23194103,20.55555556,0.96969697,0.40404040,0.33333333,0.54794521,0.02020202,0.02020202,0.02020202,0.00000000,16.54545455,0.10278373,0.00685225,0.03488943,0.22260442,0.00899358,1.88750000
tallebr01,5,0,101,6,6,6,0,0,0,457.0,132,63,10,74,107,11.0,3.0,12.0,654.0,20.0,71,555.0,0.1,3.72210066,0.23783784,5.49504950,0.05940594,0.05940594,0.05940594,0.50000000,0.19801980,0.00000000,0.00000000,0.00000000,4.52475248,0.11314985,0.01834862,0.01801802,0.19279279,0.00458716,1.44594595
raych01,5,1,254,15,17,0,0,0,51,745.0,226,111,33,111,208,16.0,4.0,5.0,1068.0,126.0,118,930.0,3.2,4.02281879,0.24301075,3.66141732,0.00000000,0.05905512,0.06692913,0.46875000,0.49606299,0.00000000,0.00000000,0.20078740,2.93307087,0.10393258,0.00468165,0.03548387,0.22365591,0.00374532,1.87387387
norrimi01,6,0,120,34,34,90,31,4,0,2009.0,581,280,55,307,396,15.0,28.0,24.0,2864.0,7.0,310,2533.0,8.3,3.76306620,0.22937229,21.10833333,0.75000000,0.28333333,0.28333333,0.50000000,0.05833333,0.25833333,0.03333333,0.00000000,16.74166667,0.10719274,0.00837989,0.02171338,0.15633636,0.00977654,1.28990228
burtoja01,6,0,228,13,5,0,0,0,5,693.0,192,79,19,89,198,14.0,7.0,13.0,976.0,52.0,92,859.0,4.2,3.07792208,0.22351572,3.76754386,0.00000000,0.05701754,0.02192982,0.72222222,0.22807018,0.00000000,0.00000000,0.02192982,3.03947368,0.09118852,0.01331967,0.02211874,0.23050058,0.00717213,2.22471910
howelja01,6,0,164,23,20,21,2,0,36,1012.0,346,152,21,123,270,8.0,11.0,7.0,1462.0,86.0,161,1332.0,15.2,4.05533597,0.25975976,8.12195122,0.12804878,0.14024390,0.12195122,0.53488372,0.52439024,0.01219512,0.00000000,0.21951220,6.17073171,0.08413133,0.00478796,0.01576577,0.20270270,0.00752394,2.19512195
lancale01,6,0,273,37,27,39,3,1,22,1927.0,659,297,55,240,372,40.0,23.0,10.0,2773.0,98.0,321,2523.0,7.0,4.16139076,0.26119699,9.24175824,0.14285714,0.13553114,0.09890110,0.57812500,0.35897436,0.01098901,0.00366300,0.08058608,7.05860806,0.08654886,0.00360620,0.02179945,0.14744352,0.00829427,1.55000000
servisc01,3,1,39,2,2,0,0,0,2,175.0,66,34,7,22,60,4.0,0.0,3.0,261.0,8.0,36,236.0,0.7,5.24571429,0.27966102,6.05128205,0.00000000,0.05128205,0.05128205,0.50000000,0.20512821,0.00000000,0.00000000,0.05128205,4.48717949,0.08429119,0.01149425,0.02966102,0.25423729,0.00000000,2.72727273
johnsra05,6,1,165,68,56,163,26,8,1,3220.0,834,451,92,618,1126,6.0,47.0,54.0,4622.0,2.0,508,3950.0,104.2,3.78167702,0.21113924,23.93939394,0.98787879,0.41212121,0.33939394,0.54838710,0.01212121,0.15757576,0.04848485,0.00606061,19.51515152,0.13370835,0.01168325,0.02329114,0.28506329,0.01016876,1.82200647
cahiltr01,6,0,186,64,69,170,3,2,1,3121.0,1004,471,103,411,718,7.0,54.0,39.0,4431.0,9.0,513,3902.0,11.1,4.07465556,0.25730395,20.97849462,0.91397849,0.34408602,0.37096774,0.48120301,0.04838710,0.01612903,0.01075269,0.00537634,16.77956989,0.09275559,0.00880162,0.02639672,0.18400820,0.01218687,1.74695864
jennija01,6,0,156,58,56,156,6,3,0,2823.0,1032,496,103,425,622,34.0,42.0,29.0,4180.0,0.0,530,3660.0,9.5,4.74388948,0.28196721,23.46153846,1.00000000,0.37179487,0.35897436,0.50877193,0.00000000,0.03846154,0.01923077,0.00000000,18.09615385,0.10167464,0.00693780,0.02814208,0.16994536,0.01004785,1.46352941
schirca01,6,1,190,29,30,39,2,1,20,1334.0,412,206,48,202,396,16.0,18.0,8.0,1916.0,102.0,220,1706.0,3.5,4.16941529,0.24150059,8.97894737,0.20526316,0.15263158,0.15789474,0.49152542,0.53684211,0.01052632,0.00526316,0.10526316,7.02105263,0.10542797,0.00417537,0.02813599,0.23212192,0.00939457,1.96039604
balesco01,5,0,73,7,16,22,0,0,0,555.0,193,109,36,78,144,3.0,14.0,12.0,824.0,19.0,118,723.0,-1.3,5.30270270,0.26694329,9.90410959,0.30136986,0.09589041,0.21917808,0.30434783,0.26027397,0.00000000,0.00000000,0.00000000,7.60273973,0.09466019,0.01456311,0.04979253,0.19917012,0.01699029,1.84615385
rodrifr02,6,1,177,29,39,82,3,0,5,1936.0,721,391,75,277,362,15.0,27.0,21.0,2867.0,29.0,432,2566.0,1.2,5.45299587,0.28098207,14.49717514,0.46327684,0.16384181,0.22033898,0.42647059,0.16384181,0.01694915,0.00000000,0.02824859,10.93785311,0.09661667,0.00732473,0.02922837,0.14107560,0.00941751,1.30685921
carpecr01,6,1,236,25,17,13,1,0,2,1041.0,317,140,30,109,211,32.0,15.0,11.0,1452.0,68.0,151,1332.0,2.3,3.63112392,0.23798799,5.64406780,0.05508475,0.10593220,0.07203390,0.59523810,0.28813559,0.00423729,0.00000000,0.00847458,4.41101695,0.07506887,0.00757576,0.02252252,0.15840841,0.01033058,1.93577982
estrama01,6,0,115,16,20,53,0,0,0,1171.0,358,181,56,102,381,3.0,14.0,7.0,1609.0,16.0,195,1475.0,12.2,4.17335611,0.24271186,12.82608696,0.46086957,0.13913043,0.17391304,0.44444444,0.13913043,0.00000000,0.00000000,0.00000000,10.18260870,0.06339341,0.00435053,0.03796610,0.25830508,0.00870106,3.73529412
lintodo01,5,1,91,16,16,27,0,0,0,712.0,284,154,34,96,168,6.0,9.0,11.0,1085.0,16.0,166,978.0,-0.6,5.83988764,0.29038855,10.74725275,0.29670330,0.17582418,0.17582418,0.50000000,0.17582418,0.00000000,0.00000000,0.00000000,7.82417582,0.08847926,0.01013825,0.03476483,0.17177914,0.00829493,1.75000000
gibsopa01,6,1,285,21,23,15,0,0,11,1570.0,538,233,49,219,321,40.0,14.0,12.0,2274.0,101.0,249,2043.0,3.3,4.00700637,0.26333823,7.16842105,0.05263158,0.07368421,0.08070175,0.47727273,0.35438596,0.00000000,0.00000000,0.03859649,5.50877193,0.09630607,0.00527704,0.02398434,0.15712188,0.00615655,1.46575342
castibo01,6,0,178,26,25,27,6,1,18,1312.0,380,172,39,202,280,24.0,4.0,2.0,1834.0,75.0,187,1630.0,4.6,3.53963415,0.23312883,9.15730337,0.15168539,0.14606742,0.14044944,0.50980392,0.42134831,0.03370787,0.00561798,0.10112360,7.37078652,0.11014177,0.00109051,0.02392638,0.17177914,0.00218103,1.38613861
montejo01,6,0,163,55,54,158,29,11,0,3208.0,1023,401,75,344,784,39.0,21.0,21.0,4519.0,2.0,453,4154.0,21.6,3.37500000,0.24626866,25.48466258,0.96932515,0.33742331,0.33128834,0.50458716,0.01226994,0.17791411,0.06748466,0.00000000,19.68098160,0.07612304,0.00464705,0.01805489,0.18873375,0.00464705,2.27906977
grimsro02,6,0,197,73,58,180,45,10,3,3692.0,1210,468,120,319,524,33.0,27.0,7.0,5080.0,10.0,508,4754.0,6.5,3.42253521,0.25452251,24.13197970,0.91370558,0.37055838,0.29441624,0.55725191,0.05076142,0.22842640,0.05076142,0.01522843,18.74111675,0.06279528,0.00137795,0.02524190,0.11022297,0.00531496,1.64263323
harnipe01,6,0,151,53,50,150,14,6,0,2838.0,821,374,80,385,723,20.0,20.0,22.0,4005.0,1.0,406,3598.0,19.0,3.55813953,0.22818232,23.82781457,0.99337748,0.35099338,0.33112583,0.51456311,0.00662252,0.09271523,0.03973510,0.00000000,18.79470199,0.09612984,0.00549313,0.02223457,0.20094497,0.00499376,1.87792208
ruffijo01,4,0,131,10,6,0,0,0,3,550.0,168,79,21,86,154,9.0,18.0,3.0,789.0,37.0,87,700.0,1.5,3.87818182,0.24000000,5.34351145,0.00000000,0.07633588,0.04580153,0.62500000,0.28244275,0.00000000,0.00000000,0.02290076,4.19847328,0.10899873,0.00380228,0.03000000,0.22000000,0.02281369,1.79069767
broweji01,6,1,264,30,28,28,0,0,4,1471.0,483,230,57,208,329,13.0,23.0,17.0,2121.0,72.0,253,1858.0,2.5,4.22161795,0.25995694,7.03787879,0.10606061,0.11363636,0.10606061,0.51724138,0.27272727,0.00000000,0.00000000,0.01515152,5.57196970,0.09806695,0.00801509,0.03067815,0.17707212,0.01084394,1.58173077
shousbr01,2,0,13,0,1,0,0,0,0,36.0,16,9,3,6,8,0.0,1.0,0.0,58.0,5.0,9,52.0,5.4,6.75000000,0.30769231,4.00000000,0.00000000,0.00000000,0.07692308,0.00000000,0.38461538,0.00000000,0.00000000,0.00000000,2.76923077,0.10344828,0.00000000,0.05769231,0.15384615,0.01724138,1.33333333
bedrost01,6,0,294,42,45,46,0,0,70,1988.0,559,241,54,301,543,36.0,17.0,15.0,2810.0,171.0,266,2494.0,15.4,3.27313883,0.22413793,8.48299320,0.15646259,0.14285714,0.15306122,0.48275862,0.58163265,0.00000000,0.00000000,0.23809524,6.76190476,0.10711744,0.00533808,0.02165196,0.21772253,0.00604982,1.80398671
kippebo01,6,1,194,22,32,45,1,1,7,1390.0,421,221,66,181,309,18.0,15.0,9.0,1974.0,39.0,244,1784.0,-1.3,4.29280576,0.23598655,9.19587629,0.23195876,0.11340206,0.16494845,0.40740741,0.20103093,0.00515464,0.00515464,0.03608247,7.16494845,0.09169200,0.00455927,0.03699552,0.17320628,0.00759878,1.70718232
benoijo01,6,0,159,20,20,55,0,0,1,1393.0,448,264,65,219,408,6.0,17.0,21.0,2065.0,18.0,279,1794.0,17.8,5.11701364,0.24972129,11.28301887,0.34591195,0.12578616,0.12578616,0.50000000,0.11320755,0.00000000,0.00000000,0.00628931,8.76100629,0.10605327,0.01016949,0.03623188,0.22742475,0.00823245,1.86301370
koplomi01,6,0,217,15,7,0,0,0,2,746.0,225,104,19,101,171,19.0,8.0,18.0,1059.0,56.0,116,916.0,3.5,3.76407507,0.24563319,4.22119816,0.00000000,0.06912442,0.03225806,0.68181818,0.25806452,0.00000000,0.00000000,0.00921659,3.43778802,0.09537299,0.01699717,0.02074236,0.18668122,0.00755430,1.69306931
wolfra02,6,0,169,59,56,165,11,7,0,3115.0,979,476,130,378,866,19.0,18.0,41.0,4415.0,1.0,510,3926.0,19.4,4.12584270,0.24936322,23.23076923,0.97633136,0.34911243,0.33136095,0.51304348,0.00591716,0.06508876,0.04142012,0.00000000,18.43195266,0.08561721,0.00928652,0.03311258,0.22058074,0.00407701,2.29100529
waitsri01,5,0,114,35,33,78,23,4,4,1682.0,539,221,34,230,258,13.0,14.0,4.0,2366.0,16.0,250,2132.0,14.7,3.54756243,0.25281426,18.70175439,0.68421053,0.30701754,0.28947368,0.51470588,0.14035088,0.20175439,0.03508772,0.03508772,14.75438596,0.09721048,0.00169062,0.01594747,0.12101313,0.00591716,1.12173913
mcgafan01,6,1,142,20,23,51,3,1,5,1366.0,403,174,35,151,343,19.0,16.0,6.0,1878.0,31.0,188,1721.0,11.7,3.43923865,0.23416618,12.11971831,0.35915493,0.14084507,0.16197183,0.46511628,0.21830986,0.02112676,0.00704225,0.03521127,9.61971831,0.08040469,0.00319489,0.02033701,0.19930273,0.00851970,2.27152318
huffmph01,1,0,31,6,18,31,2,1,0,519.0,220,111,25,68,56,0.0,5.0,0.0,802.0,0.0,130,734.0,-2.2,5.77456647,0.29972752,23.67741935,1.00000000,0.19354839,0.58064516,0.25000000,0.00000000,0.06451613,0.03225806,0.00000000,16.74193548,0.08478803,0.00000000,0.03405995,0.07629428,0.00623441,0.82352941
