player_id,start_year,g,w,l,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,tbf
alvarwi01,1989,100,35,22,74,5,3,1,1578.0,468,213,53,280,361,11.0,9.0,11.0,1,2256.0,4.0,243,,,1965.0
billich01,2006,192,70,52,163,4,2,0,3041.0,949,414,75,441,903,30.0,43.0,38.0,0,4354.0,7.0,449,50.0,38.0,3787.0
ryanbj01,1999,336,15,15,0,0,0,6,933.0,253,131,25,169,365,19.0,9.0,10.0,1,1344.0,70.0,141,9.0,8.0,1148.0
lacosmi01,1978,184,43,48,114,15,5,2,2406.0,864,373,47,333,289,46.0,23.0,11.0,8,3482.0,21.0,426,,,3138.0
beckro01,1991,343,14,24,0,0,0,162,1179.0,337,126,45,85,340,15.0,12.0,9.0,2,1585.0,280.0,133,,,1491.0
loeka01,2004,107,19,23,47,1,1,1,1031.0,398,182,33,123,180,13.0,11.0,8.0,0,1528.0,17.0,216,7.0,10.0,1380.0
motteja01,2008,282,17,13,0,0,0,54,780.0,201,83,26,77,273,7.0,4.0,9.0,1,1039.0,116.0,92,5.0,10.0,938.0
abbotpa01,1990,33,3,7,15,0,0,0,334.0,106,65,11,80,88,2.0,8.0,2.0,0,506.0,6.0,70,,,424.0
glovega01,1999,134,16,14,36,0,0,1,961.0,329,175,45,115,178,8.0,13.0,16.0,0,1397.0,36.0,189,10.0,11.0,1245.0
laffeaa01,2007,148,25,29,65,0,0,1,1423.0,526,231,46,186,233,7.0,13.0,25.0,4,2084.0,12.0,257,7.0,11.0,1855.0
santijo03,1997,200,16,19,0,0,0,4,785.0,289,133,26,79,135,9.0,4.0,12.0,1,1149.0,58.0,142,6.0,10.0,1042.0
deharri01,1997,52,2,1,0,0,0,1,177.0,73,37,12,30,44,6.0,3.0,0.0,1,278.0,13.0,47,,,248.0
kellesh01,2009,236,17,17,0,0,0,4,699.0,213,102,32,82,260,16.0,15.0,5.0,2,987.0,59.0,108,9.0,8.0,883.0
maysjo01,1999,162,42,55,120,9,5,0,2371.0,849,412,104,262,428,7.0,37.0,15.0,0,3420.0,13.0,436,16.0,18.0,3109.0
paintla01,1993,171,18,11,22,1,0,2,819.0,309,161,41,106,191,10.0,12.0,10.0,2,1210.0,27.0,170,,,1094.0
chambjo03,2007,215,21,13,43,0,0,4,1208.0,386,167,39,156,408,9.0,16.0,19.0,5,1727.0,34.0,186,9.0,9.0,1534.0
comstke01,1984,83,3,3,0,0,0,1,290.0,92,49,10,48,92,8.0,10.0,0.0,2,418.0,27.0,50,,,370.0
kisonbr01,1971,161,53,40,112,21,3,6,2415.0,715,291,49,330,446,30.0,32.0,34.0,7,3420.0,17.0,354,,,3056.0
matusbr01,2009,214,26,37,68,0,0,0,1412.0,512,259,68,175,403,14.0,4.0,12.0,0,2076.0,22.0,277,12.0,17.0,1860.0
standja01,2001,76,3,8,9,1,0,0,359.0,140,75,23,69,74,9.0,7.0,3.0,0,553.0,16.0,79,4.0,2.0,475.0
cookde01,1988,151,29,25,70,6,3,1,1586.0,504,227,77,178,282,20.0,15.0,8.0,11,2219.0,13.0,259,,,2033.0
bonhabi01,1971,210,43,57,124,23,4,11,2813.0,960,419,59,439,677,30.0,51.0,23.0,12,4137.0,33.0,483,,,3675.0
eicheju01,1978,105,24,36,79,14,1,0,1698.0,531,259,47,273,268,18.0,25.0,8.0,14,2440.0,9.0,293,,,2159.0
francfr01,2004,221,11,11,0,0,0,30,692.0,188,96,22,109,255,9.0,21.0,6.0,1,983.0,85.0,101,8.0,5.0,855.0
trachst01,1993,153,52,51,152,7,2,0,2822.0,933,427,137,348,680,26.0,21.0,24.0,6,4029.0,0.0,470,,,3657.0
filsope01,1982,140,15,14,27,1,0,4,1070.0,356,159,45,137,178,13.0,5.0,6.0,6,1549.0,43.0,167,,,1406.0
klinest02,1997,444,20,23,1,0,0,30,1229.0,386,155,36,174,341,28.0,17.0,16.0,1,1757.0,128.0,169,8.0,8.0,1551.0
nippeal01,1983,135,44,47,119,21,0,1,2321.0,811,383,95,284,369,9.0,17.0,31.0,4,3377.0,7.0,433,,,3062.0
hraboal01,1970,196,26,9,1,0,0,36,809.0,214,70,10,102,244,22.0,13.0,4.0,0,1115.0,98.0,86,,,1009.0
sambijo01,1976,312,33,32,5,1,1,68,1427.0,395,127,30,137,388,22.0,8.0,8.0,1,1919.0,208.0,150,,,1774.0
thompju02,1996,101,36,43,101,9,0,0,1941.0,629,286,71,235,427,8.0,11.0,10.0,0,2730.0,0.0,316,,,2485.0
farmeed01,1971,143,12,12,8,0,0,14,700.0,246,131,31,127,139,9.0,14.0,6.0,0,1055.0,71.0,144,,,922.0
tibbsja01,1984,143,36,47,123,13,5,0,2415.0,825,369,60,303,421,18.0,33.0,6.0,8,3440.0,5.0,416,,,3131.0
folkeri01,1970,159,17,19,25,5,0,7,1071.0,342,155,28,141,210,21.0,18.0,6.0,3,1528.0,40.0,161,,,1381.0
appieke01,1989,159,66,44,147,18,7,0,3051.0,905,349,58,339,776,21.0,33.0,15.0,3,4229.0,2.0,387,,,3875.0
lopezro01,2000,137,51,43,118,5,2,0,2245.0,796,379,101,235,495,13.0,13.0,24.0,4,3224.0,3.0,405,13.0,19.0,2933.0
busketo01,1973,181,12,16,0,0,0,27,1002.0,337,132,36,116,134,32.0,10.0,8.0,1,1425.0,117.0,150,,,1301.0
louxsh01,2002,14,1,4,7,0,0,0,133.0,56,38,8,15,15,1.0,2.0,5.0,0,204.0,1.0,40,1.0,1.0,182.0
chenbr01,1998,155,20,19,61,0,0,0,1360.0,434,231,83,194,400,18.0,13.0,10.0,1,1968.0,20.0,254,17.0,16.0,1731.0
pavlada01,1990,18,2,0,0,0,0,0,84.0,34,9,3,6,15,2.0,3.0,0.0,0,122.0,5.0,11,,,116.0
ohmanwi01,2000,86,3,3,0,0,0,0,175.0,50,27,8,34,59,4.0,9.0,3.0,1,258.0,15.0,27,1.0,0.0,220.0
walkety01,2002,165,15,9,1,0,0,34,527.0,187,88,21,72,137,9.0,6.0,4.0,0,767.0,73.0,91,9.0,9.0,673.0
clarkst02,1983,46,3,4,0,0,0,0,152.0,62,33,14,27,31,2.0,3.0,0.0,3,231.0,22.0,33,,,204.0
cunnawi01,1997,155,10,9,12,0,0,0,725.0,280,144,33,118,203,14.0,8.0,9.0,0,1096.0,31.0,161,9.0,2.0,958.0
smithpe02,1987,105,26,40,99,11,4,0,1719.0,554,258,50,233,378,12.0,16.0,1.0,21,2454.0,2.0,290,,,2220.0
gonzagi01,2008,159,70,48,153,4,2,0,2791.0,809,371,81,416,910,9.0,27.0,23.0,4,3974.0,3.0,406,28.0,16.0,3491.0
greggke01,2003,271,18,21,8,0,0,62,1223.0,376,181,37,163,366,10.0,37.0,19.0,1,1756.0,158.0,194,11.0,10.0,1553.0
wellsda01,1987,237,47,37,69,2,0,13,2062.0,659,289,71,201,449,26.0,36.0,14.0,10,2862.0,65.0,319,,,2647.0
brownto05,1984,185,78,52,184,26,10,0,3634.0,1141,501,149,337,675,34.0,12.0,19.0,9,5017.0,1.0,552,,,4661.0
gagneer01,1999,282,24,21,48,0,0,152,1590.0,413,194,60,179,604,11.0,13.0,29.0,1,2178.0,197.0,214,22.0,15.0,1933.0
parnebo01,2008,298,18,24,8,0,0,36,919.0,308,121,18,115,279,13.0,17.0,8.0,2,1335.0,114.0,142,17.0,6.0,1189.0
yanes01,1996,218,19,23,23,0,0,23,1106.0,410,223,58,136,309,8.0,21.0,32.0,1,1649.0,94.0,239,7.0,7.0,1467.0
balejo01,1999,27,2,2,9,0,0,0,236.0,75,41,11,34,68,2.0,2.0,5.0,0,340.0,3.0,48,1.0,5.0,295.0
ruckeda01,1981,175,16,18,10,1,0,1,874.0,298,126,17,138,154,14.0,7.0,8.0,0,1275.0,50.0,145,,,1129.0
almanca01,1997,137,6,10,1,0,0,0,484.0,176,90,25,56,123,8.0,5.0,8.0,0,713.0,43.0,94,3.0,6.0,640.0
brownke01,1986,92,35,32,92,14,2,0,1830.0,614,259,42,228,304,10.0,29.0,21.0,7,2618.0,0.0,298,,,2369.0
bulgeja01,2005,120,7,1,0,0,0,1,371.0,106,63,14,65,131,2.0,8.0,5.0,0,528.0,42.0,64,7.0,4.0,447.0
smithjo05,2007,369,21,14,0,0,0,0,947.0,264,109,20,135,257,15.0,8.0,16.0,2,1333.0,63.0,123,11.0,4.0,1167.0
meyerda02,2004,90,3,8,7,0,0,2,313.0,104,59,15,45,88,3.0,5.0,2.0,0,461.0,16.0,71,4.0,5.0,405.0
seaybo01,2001,76,1,1,0,0,0,0,215.0,73,40,9,33,57,4.0,2.0,6.0,1,321.0,23.0,42,4.0,3.0,275.0
longbi01,1985,156,27,27,52,8,2,9,1551.0,564,250,63,136,247,11.0,7.0,12.0,1,2204.0,41.0,274,,,2056.0
hammeja01,2006,169,34,45,115,1,0,3,2196.0,823,406,86,253,508,15.0,38.0,26.0,5,3218.0,25.0,432,36.0,26.0,2877.0
scottmi03,1979,139,29,44,113,5,3,3,1991.0,736,328,44,211,307,12.0,10.0,11.0,11,2869.0,11.0,377,,,2647.0
remlimi01,1991,44,3,8,19,1,1,0,371.0,124,67,19,79,78,7.0,7.0,4.0,3,566.0,7.0,70,,,483.0
sanchjo01,2006,174,38,46,118,1,1,0,2124.0,607,335,73,376,736,13.0,44.0,37.0,1,3084.0,14.0,360,25.0,18.0,2628.0
arnsbbr01,1986,86,9,6,4,0,0,6,443.0,146,61,21,74,95,4.0,16.0,5.0,3,660.0,28.0,71,,,581.0
harikti01,1995,9,1,2,1,0,0,0,62.0,26,21,2,9,9,1.0,1.0,2.0,0,96.0,3.0,21,,,85.0
muldema01,2000,182,97,50,182,25,10,0,3624.0,1202,520,118,368,779,14.0,43.0,43.0,1,5061.0,0.0,561,40.0,27.0,4583.0
odayda01,2008,323,20,9,0,0,0,4,929.0,246,90,30,78,276,12.0,3.0,24.0,0,1251.0,81.0,96,9.0,10.0,1130.0
okajihi01,2007,261,17,8,0,0,0,6,739.0,221,85,26,86,215,11.0,4.0,4.0,0,1037.0,44.0,86,13.0,6.0,928.0
gurala01,1970,88,15,16,38,10,2,2,976.0,358,132,34,91,161,7.0,3.0,5.0,0,1386.0,23.0,147,,,1290.0
moskapa01,1977,140,29,25,84,7,4,5,1805.0,606,273,60,229,358,17.0,23.0,6.0,15,2578.0,13.0,290,,,2343.0
hernaru03,2002,78,25,33,78,1,1,0,1306.0,483,260,57,177,231,0.0,11.0,20.0,3,1927.0,0.0,275,6.0,21.0,1703.0
venafmi01,1999,300,14,10,0,0,0,5,749.0,261,114,15,91,129,11.0,6.0,21.0,0,1092.0,68.0,128,9.0,11.0,960.0
gundeer01,1990,81,6,5,4,0,0,1,234.0,85,40,5,38,50,8.0,1.0,4.0,2,349.0,17.0,47,,,307.0
lopezal02,1993,123,19,18,31,1,1,1,924.0,340,175,46,139,235,16.0,17.0,12.0,0,1371.0,22.0,192,,,1220.0
meadobr01,1998,150,39,51,122,3,0,1,2215.0,896,430,110,204,329,26.0,19.0,19.0,2,3248.0,11.0,457,12.0,8.0,3005.0
eastwra01,1974,282,28,25,1,0,0,67,1380.0,439,169,34,133,266,16.0,9.0,6.0,1,1917.0,177.0,185,,,1778.0
ortizra01,1999,157,59,49,137,9,1,0,2681.0,905,457,136,325,590,10.0,32.0,37.0,12,3859.0,13.0,500,20.0,25.0,3452.0
anderla02,1975,22,0,1,0,0,0,0,110.0,39,22,4,15,19,3.0,3.0,0.0,0,162.0,12.0,24,,,147.0
francje01,2004,130,51,44,130,2,2,0,2335.0,855,410,98,264,536,32.0,5.0,32.0,1,3393.0,0.0,429,28.0,26.0,3043.0
grosski01,1990,60,7,5,10,1,0,0,392.0,144,48,9,56,69,3.0,6.0,0.0,2,574.0,15.0,61,,,518.0
leffecr01,1983,402,30,35,5,0,0,34,1730.0,507,196,51,183,351,35.0,17.0,7.0,6,2356.0,151.0,219,,,2166.0
walldo01,1995,185,31,24,37,2,1,2,1231.0,400,183,51,131,278,9.0,16.0,9.0,4,1727.0,41.0,205,3.0,0.0,1584.0
foggjo01,2001,167,50,51,150,2,1,0,2608.0,970,472,118,291,461,45.0,13.0,38.0,2,3787.0,5.0,514,31.0,25.0,3402.0
leibrch01,1979,105,27,24,65,6,3,2,1378.0,518,213,30,157,159,17.0,12.0,7.0,8,2003.0,14.0,231,,,1839.0
reitsch01,2001,312,32,44,53,1,1,37,1756.0,659,298,73,155,348,26.0,14.0,16.0,0,2542.0,108.0,332,27.0,22.0,2322.0
hammaat01,1981,97,30,32,91,13,5,0,1770.0,573,226,46,128,364,27.0,12.0,5.0,13,2441.0,2.0,258,,,2308.0
brusswa01,1977,189,20,11,0,0,0,6,799.0,265,96,15,89,157,21.0,6.0,7.0,2,1104.0,60.0,104,,,1008.0
paronch01,2001,124,3,10,0,0,0,0,378.0,127,58,14,44,86,4.0,6.0,6.0,0,548.0,36.0,74,6.0,7.0,485.0
beckwjo01,1979,165,17,14,5,0,0,6,926.0,305,109,25,112,226,22.0,9.0,4.0,2,1327.0,68.0,128,,,1211.0
johnsjo09,2005,114,45,22,104,4,0,0,1995.0,603,229,43,223,611,18.0,22.0,17.0,1,2760.0,1.0,249,35.0,14.0,2471.0
bellro01,2000,121,30,34,108,2,0,0,1899.0,684,400,118,264,393,8.0,40.0,21.0,0,2811.0,7.0,428,16.0,22.0,2488.0
ramosce01,2009,186,5,11,10,0,0,1,740.0,231,107,21,104,198,21.0,9.0,8.0,1,1069.0,61.0,115,6.0,9.0,942.0
ellisro02,1996,22,6,5,17,0,0,0,291.0,106,59,12,38,46,2.0,4.0,4.0,2,432.0,4.0,61,6.0,7.0,377.0
gintema01,2000,92,4,4,15,0,0,1,633.0,244,128,28,72,120,8.0,6.0,17.0,0,940.0,27.0,142,5.0,8.0,838.0
rodrifr03,2002,332,21,14,0,0,0,146,1150.0,251,101,30,164,510,15.0,37.0,6.0,1,1550.0,228.0,109,9.0,10.0,1361.0
wittmi01,1981,201,71,59,169,43,8,5,3685.0,1146,480,92,424,821,24.0,42.0,36.0,3,5138.0,18.0,540,,,4678.0
colomje01,2001,186,11,22,0,0,0,5,753.0,244,132,34,141,201,18.0,20.0,10.0,1,1130.0,75.0,146,14.0,7.0,958.0
jonesdo01,1982,64,7,5,0,0,0,9,336.0,124,40,5,31,100,6.0,0.0,7.0,0,493.0,36.0,53,,,455.0
frascjo01,1994,202,17,13,5,0,0,1,845.0,288,117,32,108,167,17.0,12.0,13.0,0,1229.0,59.0,130,,,1108.0
washbja01,1998,139,56,41,129,4,0,0,2480.0,779,364,111,257,519,10.0,15.0,26.0,2,3462.0,3.0,384,14.0,20.0,3145.0
radinsc01,1990,316,24,16,0,0,0,32,827.0,261,111,18,129,201,15.0,5.0,6.0,5,1208.0,104.0,124,,,1073.0
cecilbr01,2009,213,35,30,74,2,1,6,1695.0,573,275,74,207,470,10.0,14.0,19.0,2,2434.0,32.0,290,10.0,21.0,2177.0
rapadcl01,2007,148,8,0,0,0,0,0,273.0,75,42,10,49,82,4.0,4.0,2.0,2,386.0,19.0,45,2.0,2.0,331.0
davisma01,1980,154,17,37,58,3,2,7,1350.0,436,231,59,174,372,23.0,23.0,11.0,7,1924.0,44.0,252,,,1739.0
forscke01,1970,217,36,45,86,16,2,16,2347.0,762,301,58,261,508,29.0,28.0,14.0,2,3288.0,68.0,331,,,3013.0
kobelke01,1973,71,11,22,36,4,2,0,870.0,276,123,30,95,130,11.0,5.0,5.0,0,1217.0,18.0,139,,,1117.0
stclara01,1984,131,12,6,0,0,0,9,618.0,200,91,23,74,121,18.0,7.0,5.0,1,886.0,61.0,98,,,807.0
beattji01,1978,144,35,59,128,18,4,1,2481.0,818,368,59,339,472,17.0,26.0,18.0,7,3551.0,9.0,406,,,3194.0
howelke01,1984,227,30,41,36,1,1,31,1520.0,428,214,34,226,479,25.0,34.0,6.0,4,2121.0,105.0,236,,,1889.0
sparkst01,1995,123,34,38,101,5,1,1,2013.0,716,367,78,307,333,1.0,31.0,26.0,1,2977.0,11.0,399,1.0,1.0,2642.0
kroonma01,1995,20,0,2,0,0,0,0,62.0,22,19,2,16,20,0.0,3.0,2.0,1,101.0,7.0,19,,,83.0
nenro01,1993,356,28,24,4,0,0,148,1276.0,369,150,31,172,450,23.0,23.0,3.0,3,1794.0,285.0,168,,,1619.0
cormila01,2004,221,20,24,24,0,0,3,1179.0,447,222,54,188,239,22.0,19.0,11.0,3,1767.0,43.0,241,13.0,13.0,1542.0
wettejo01,1989,248,25,25,17,0,0,106,1161.0,298,126,28,139,421,17.0,36.0,14.0,1,1589.0,176.0,142,,,1436.0
fasseje01,1991,262,58,48,100,8,1,10,2550.0,782,302,57,274,750,17.0,34.0,9.0,4,3576.0,62.0,353,,,3293.0
bautide01,2004,100,9,15,21,0,0,0,569.0,221,132,17,104,136,3.0,18.0,13.0,2,876.0,17.0,140,6.0,11.0,742.0
corteda01,1999,6,0,0,0,0,0,0,20.0,11,6,1,4,3,0.0,2.0,0.0,0,36.0,6.0,8,0.0,1.0,31.0
nunezed01,1982,191,14,17,11,0,0,35,898.0,280,125,43,116,228,12.0,5.0,7.0,5,1272.0,126.0,136,,,1149.0
carrahe01,1994,333,19,29,0,0,0,13,1244.0,389,183,24,211,321,17.0,49.0,15.0,4,1832.0,120.0,204,,,1606.0
schuldo01,1983,67,12,23,53,4,0,0,910.0,372,186,33,94,124,2.0,15.0,11.0,2,1354.0,4.0,206,,,1249.0
boltoto01,1987,144,24,26,48,3,0,1,1243.0,472,209,38,186,258,12.0,15.0,10.0,4,1855.0,28.0,225,,,1659.0
osullse01,2009,53,10,17,39,0,0,0,694.0,274,152,40,89,110,5.0,8.0,5.0,2,1038.0,8.0,160,7.0,13.0,924.0
ledezwi01,2003,155,15,22,40,0,0,0,1095.0,396,207,41,179,247,9.0,16.0,12.0,5,1645.0,37.0,228,12.0,19.0,1423.0
fishebr01,1985,200,32,31,51,7,4,22,1646.0,558,266,61,205,344,19.0,9.0,10.0,7,2364.0,59.0,292,,,2149.0
kneppbo01,1976,158,56,55,155,42,16,0,3091.0,1006,390,74,340,559,33.0,22.0,22.0,2,4362.0,2.0,439,,,4000.0
valdeef01,1990,20,1,1,0,0,0,0,89.0,25,9,2,17,14,4.0,1.0,1.0,0,131.0,4.0,11,,,113.0
zachrpa01,1976,149,52,51,137,27,7,0,2649.0,837,341,70,355,501,21.0,12.0,18.0,10,3756.0,3.0,393,,,3383.0
masonro01,1984,28,6,9,23,2,1,1,417.0,139,66,11,63,105,4.0,4.0,3.0,1,605.0,3.0,77,,,539.0
schatda01,1977,155,37,40,86,16,3,1,1982.0,596,281,67,251,336,26.0,26.0,10.0,3,2775.0,19.0,300,,,2514.0
darliro01,1983,174,73,41,173,20,10,0,3523.0,1028,438,107,472,838,11.0,37.0,22.0,12,4904.0,1.0,493,,,4410.0
wittbo01,1986,160,59,59,157,27,5,0,2940.0,841,504,71,682,951,12.0,71.0,14.0,19,4386.0,1.0,556,,,3690.0
jonesbo03,1993,154,60,47,154,9,4,0,3005.0,1015,434,109,293,598,29.0,11.0,26.0,7,4225.0,0.0,495,,,3906.0
sprinru01,1992,184,10,23,27,1,0,6,1056.0,380,209,52,156,309,13.0,19.0,16.0,0,1579.0,45.0,223,,,1407.0
caudibi01,1979,332,29,42,24,0,0,89,1660.0,488,217,63,235,534,33.0,15.0,10.0,8,2352.0,217.0,238,,,2107.0
axforjo01,2009,343,24,23,0,0,0,116,985.0,283,124,31,159,392,13.0,33.0,7.0,0,1419.0,210.0,139,11.0,10.0,1232.0
manueba01,1991,64,6,1,0,0,0,0,323.0,83,36,12,33,76,4.0,6.0,8.0,0,443.0,12.0,39,,,402.0
stantmi02,1989,278,17,20,0,0,0,54,811.0,246,117,19,108,210,21.0,7.0,7.0,0,1147.0,113.0,132,,,1032.0
carlybu01,1999,11,1,3,7,0,0,0,122.0,42,32,7,20,31,0.0,1.0,2.0,0,180.0,2.0,35,0.0,0.0,158.0
knackbr01,1990,24,1,1,2,0,0,0,112.0,50,27,5,21,28,2.0,3.0,2.0,0,186.0,6.0,28,,,163.0
tellmto01,1979,101,18,7,2,2,0,13,617.0,207,65,14,74,86,14.0,6.0,3.0,1,869.0,52.0,72,,,792.0
palacvi01,1987,76,12,8,22,1,1,6,610.0,184,91,17,91,133,5.0,17.0,2.0,7,862.0,16.0,91,,,769.0
stephea01,1971,51,4,5,8,1,0,1,302.0,103,39,6,44,44,5.0,8.0,3.0,0,435.0,11.0,42,,,388.0
baezda01,2001,341,31,37,26,1,0,111,1474.0,445,207,44,201,390,16.0,20.0,32.0,2,2106.0,214.0,235,21.0,18.0,1834.0
eatonad01,2000,133,47,41,131,3,0,0,2388.0,787,384,101,282,623,21.0,25.0,31.0,1,3429.0,2.0,418,27.0,25.0,3064.0
richajr01,1971,111,43,31,94,24,5,0,1973.0,538,267,28,387,544,4.0,49.0,12.0,9,2830.0,3.0,298,,,2431.0
stammcr01,2009,224,26,24,38,1,0,1,1460.0,492,213,43,146,367,14.0,17.0,11.0,2,2061.0,49.0,237,25.0,15.0,1864.0
vazquja01,1998,192,64,68,191,16,6,0,3688.0,1235,568,155,331,1076,31.0,24.0,31.0,2,5183.0,1.0,619,41.0,18.0,4762.0
helliri01,1994,132,44,34,102,8,3,0,2037.0,661,355,110,274,466,13.0,26.0,15.0,2,2903.0,11.0,371,,,2614.0
lynched01,1980,166,38,40,98,7,1,4,2186.0,813,310,62,158,258,20.0,9.0,11.0,6,3089.0,27.0,348,,,2920.0
sheetbe01,2001,166,61,69,166,11,1,0,3265.0,1083,463,126,229,942,21.0,37.0,29.0,1,4518.0,0.0,514,47.0,22.0,4191.0
kuoho01,2005,178,12,15,14,0,0,13,796.0,204,94,14,104,309,10.0,12.0,8.0,3,1100.0,35.0,99,11.0,4.0,973.0
villoro01,1995,221,23,21,45,2,0,5,1354.0,427,234,54,268,330,7.0,21.0,23.0,0,2014.0,62.0,252,10.0,8.0,1705.0
campbmi01,1987,35,8,17,34,3,0,0,566.0,200,122,32,80,106,3.0,5.0,2.0,5,840.0,0.0,136,,,758.0
gubicma01,1984,199,84,67,187,33,12,0,3940.0,1207,512,74,502,850,16.0,65.0,32.0,6,5532.0,2.0,563,,,4998.0
matsuda01,2007,117,50,37,116,1,0,0,2005.0,627,336,75,321,609,4.0,25.0,34.0,0,2919.0,1.0,347,10.0,18.0,2536.0
stanlbo01,1977,268,71,44,64,17,6,42,2854.0,1025,370,54,261,320,32.0,6.0,25.0,1,4004.0,127.0,415,,,3718.0
tolivfr01,1984,66,9,16,37,0,0,1,746.0,268,133,19,128,166,5.0,13.0,4.0,2,1106.0,9.0,147,,,974.0
johnsda04,1987,71,21,24,57,7,0,0,1079.0,426,197,60,97,136,6.0,1.0,11.0,4,1560.0,7.0,202,,,1452.0
kinger01,1986,186,48,39,99,8,5,15,2352.0,724,335,61,305,414,20.0,22.0,30.0,15,3340.0,43.0,360,,,3005.0
loewead01,2006,35,8,8,29,0,0,0,492.0,163,98,14,106,134,0.0,6.0,11.0,2,749.0,1.0,105,2.0,6.0,624.0
waechdo01,2003,108,18,27,54,1,1,0,1137.0,418,223,66,126,223,10.0,7.0,15.0,3,1670.0,13.0,245,9.0,14.0,1506.0
hudsoti01,1999,183,92,39,183,16,8,0,3722.0,1134,455,94,382,899,33.0,39.0,47.0,3,5150.0,0.0,509,41.0,26.0,4654.0
elbersc01,2008,120,3,3,0,0,0,2,277.0,83,37,10,41,92,5.0,6.0,3.0,0,392.0,27.0,37,1.0,3.0,344.0
hollade01,2009,147,51,38,128,7,7,0,2457.0,822,385,106,259,682,2.0,16.0,20.0,6,3476.0,3.0,423,18.0,22.0,3157.0
baldwja01,1995,167,62,48,149,5,1,0,2760.0,985,520,135,349,624,13.0,47.0,34.0,7,4035.0,4.0,556,6.0,5.0,3641.0
carych01,1985,108,12,20,38,4,0,3,1009.0,307,143,43,115,278,15.0,20.0,5.0,4,1409.0,24.0,159,,,1289.0
lidgebr01,2002,378,23,20,1,0,0,123,1203.0,310,147,38,170,561,22.0,32.0,26.0,2,1684.0,206.0,160,21.0,9.0,1458.0
birkbmi01,1986,49,12,17,46,2,0,0,707.0,285,134,22,90,133,3.0,4.0,4.0,11,1059.0,2.0,146,,,965.0
codirch01,1982,124,38,42,104,13,2,2,1922.0,666,332,73,234,292,12.0,18.0,16.0,3,2795.0,8.0,380,,,2545.0
boydoi01,1982,119,48,47,112,38,6,0,2484.0,863,363,93,199,474,10.0,13.0,10.0,5,3477.0,4.0,407,,,3268.0
hargeal01,1980,26,5,8,16,0,0,0,293.0,108,49,4,43,51,4.0,2.0,1.0,2,424.0,5.0,51,,,380.0
neshepa01,2006,157,12,7,0,0,0,0,463.0,105,55,20,67,171,7.0,3.0,4.0,0,627.0,42.0,58,6.0,7.0,543.0
bondeje01,2003,169,59,66,163,6,2,0,2984.0,1042,524,118,336,812,22.0,40.0,28.0,5,4296.0,0.0,568,23.0,27.0,3882.0
ayalabo01,1992,278,35,27,14,0,0,51,1256.0,410,213,52,180,394,16.0,18.0,19.0,0,1821.0,157.0,244,,,1622.0
carmofa01,2006,181,53,66,150,7,3,0,2804.0,972,477,87,364,565,8.0,27.0,58.0,5,4077.0,12.0,524,20.0,31.0,3604.0
heatone01,1982,186,52,66,148,21,6,8,2936.0,1072,502,103,333,441,28.0,16.0,13.0,8,4237.0,25.0,552,,,3891.0
ohlenro01,2007,108,18,32,73,0,0,0,1324.0,484,250,64,169,312,8.0,21.0,21.0,3,1953.0,8.0,267,30.0,20.0,1713.0
henrydo01,1991,288,14,26,0,0,0,74,988.0,309,144,35,147,258,26.0,23.0,6.0,2,1433.0,182.0,163,,,1280.0
majewga01,2004,229,9,13,0,0,0,2,721.0,291,123,18,89,142,11.0,8.0,18.0,0,1092.0,63.0,138,9.0,12.0,964.0
saberbr01,1984,204,92,61,178,52,12,1,3987.0,1240,477,105,258,870,19.0,32.0,17.0,7,5375.0,13.0,522,,,5100.0
clemepa01,1985,226,12,10,2,0,0,12,893.0,301,129,17,128,130,19.0,16.0,7.0,2,1274.0,70.0,136,,,1139.0
thomaro02,1977,70,6,8,12,0,0,4,500.0,151,68,12,68,86,11.0,6.0,3.0,4,703.0,20.0,77,,,632.0
botteke01,1992,175,14,21,30,1,0,5,1092.0,379,170,43,146,199,15.0,10.0,14.0,1,1585.0,37.0,193,,,1425.0
nathajo01,1999,194,25,12,29,0,0,45,1016.0,273,135,39,165,289,10.0,16.0,10.0,1,1433.0,77.0,148,9.0,9.0,1240.0
rapppa01,1992,128,38,47,123,7,4,0,2126.0,741,339,58,353,415,17.0,39.0,25.0,1,3121.0,3.0,374,,,2743.0
stonest01,1971,175,40,48,127,17,5,1,2609.0,823,381,80,351,548,14.0,9.0,24.0,4,3726.0,14.0,422,,,3351.0
cappsma01,2005,345,24,22,0,0,0,109,1034.0,345,129,38,67,267,22.0,6.0,12.0,0,1427.0,217.0,144,20.0,8.0,1320.0
pineijo01,2000,145,50,42,123,8,3,0,2491.0,824,379,92,263,571,9.0,26.0,26.0,1,3503.0,10.0,401,15.0,32.0,3167.0
carragi01,1995,41,3,7,14,1,0,0,331.0,153,101,30,67,70,7.0,2.0,4.0,0,538.0,8.0,110,0.0,1.0,466.0
fordbe01,1998,12,0,1,2,0,0,0,63.0,27,22,3,10,10,0.0,1.0,5.0,0,101.0,2.0,23,0.0,0.0,86.0
thomabr01,2001,11,0,3,5,0,0,0,71.0,33,26,7,18,8,1.0,3.0,1.0,0,120.0,1.0,26,2.0,0.0,99.0
walkepe01,1995,17,1,0,0,0,0,0,69.0,34,18,4,12,8,0.0,0.0,0.0,0,111.0,11.0,18,0.0,0.0,99.0
